Gene,Raw p-value,BH Adjusted p-value,Significant (BH)
U61234_at,0.007709165145912624,0.06702272966489158,False
X56494_at,0.007780890478921892,0.06756390770308668,False
U68018_at,0.00781422520566164,0.06777081689922364,False
L19183_at,0.007843579601462536,0.06794274481023867,False
Z29090_at,0.007931807059571944,0.06859641766705554,False
Z79581_at,0.007938286516386705,0.06859641766705554,False
U11863_at,0.007957945445827678,0.06864608680454254,False
U90902_at,0.007963292718103055,0.06864608680454254,False
M91438_at,0.007974949767055622,0.06866354696780136,False
X06985_at,0.008030564758394898,0.06905898210204732,False
HG3565-HT3768_at,0.008068232829966384,0.06929931547569922,False
HG2028-HT2082_at,0.00809666791597477,0.06945986230202664,False
U09770_at,0.008126516888017802,0.069632138094566,False
U48405_at,0.008253673599348676,0.0706367816203562,False
U67319_at,0.008292090651093955,0.07079571985391364,False
AFFX-HUMGAPDH/M33197_5_st,0.008292106337216705,0.07079571985391364,False
L09260_at,0.008312044242758129,0.07088105670648648,False
D29641_at,0.008329811829078696,0.07094770433632261,False
D89667_at,0.008383469018180392,0.07117419411685218,False
X71973_at,0.008386085165621459,0.07117419411685218,False
D86981_at,0.008386354756369173,0.07117419411685218,False
L28010_at,0.008411618426503273,0.0713037190993363,False
J02923_at,0.008461593789414686,0.071642164043631,False
U78678_at,0.008488541749439487,0.07178507014442953,False
U58334_at,0.008594651894196887,0.0725529465266949,False
X55079_rna1_at,0.008601244886790675,0.0725529465266949,False
L11672_r_at,0.008609874142458113,0.0725529465266949,False
U26710_at,0.008638101444403487,0.07259650697089239,False
M27691_at,0.008640730945295617,0.07259650697089239,False
D64154_at,0.008645593269503106,0.07259650697089239,False
D87450_at,0.00871801672472339,0.07310494669126388,False
L40586_at,0.008726653055725286,0.07310494669126388,False
M99438_at,0.008793964510900872,0.07358236267395811,False
U04847_at,0.008842857955758893,0.07389292934353094,False
AFFX-HUMTFRR/M11507_5_at,0.008854414689067993,0.07389292934353094,False
D31763_at,0.008866203941713812,0.07389292934353094,False
X12530_s_at,0.008872541382811402,0.07389292934353094,False
X65550_at,0.008885222786890282,0.07391219748861239,False
X54942_at,0.008924989730567308,0.07414952118025335,False
X07438_s_at,0.008934554452775653,0.07414952118025335,False
X85786_at,0.00894594674636205,0.07415773762187797,False
U33921_at,0.008990903519138548,0.07444384574673485,False
X67698_at,0.009057455088214646,0.0749078855265455,False
M91463_rna1_at,0.009086088383442393,0.0750437902411959,False
U13045_at,0.009101254035555437,0.0750437902411959,False
M90391_s_at,0.009105467605363227,0.0750437902411959,False
M90696_at,0.009191879073596889,0.07566848258160765,False
X03663_at,0.009224870515814573,0.07577731504176081,False
M98539_at,0.009232626819432056,0.07577731504176081,False
U33821_at,0.00923698790451538,0.07577731504176081,False
HG2279-HT2375_at,0.009286414814430892,0.07609523127825038,False
U21931_at,0.009323698266533396,0.07631302519186749,False
X03934_at,0.009356666821067483,0.07649504331122715,False
D00749_s_at,0.009408052782617402,0.07682704271166031,False
U03057_at,0.00947102639455487,0.07725279996199276,False
J04973_at,0.009575950380464156,0.07801937172837597,False
X72964_at,0.009611816679077036,0.07822219304239748,False
U68485_at,0.009634469745942197,0.07828318227017773,False
L41816_at,0.009641272833948106,0.07828318227017773,False
AFFX-HUMGAPDH/M33197_3_at,0.009656791244345478,0.07831998268593732,False
L38810_at,0.009688245318094224,0.07848579644624287,False
U57099_at,0.00971516530774257,0.07861454424392371,False
M25809_at,0.009777571524294808,0.0788411680785503,False
AC000064_cds1_at,0.00978029197532737,0.0788411680785503,False
U55766_at,0.009781832000860961,0.0788411680785503,False
J04990_at,0.009787408297028618,0.0788411680785503,False
M22382_at,0.009817562134625209,0.07899480864305092,False
U28488_s_at,0.009854290891836556,0.07920094675073597,False
U72514_at,0.009870571755135367,0.07923440676034585,False
U03642_at,0.009880682790005254,0.07923440676034585,False
M63379_at,0.009895777905401986,0.07926629290742782,False
D28423_at,0.009941703580556058,0.07947096980602952,False
X55037_s_at,0.009943625342541498,0.07947096980602952,False
D86962_at,0.009967901728602844,0.07949374600488479,False
HG33-HT33_at,0.009968776676724226,0.07949374600488479,False
M23613_at,0.010058566438776706,0.08012013423691525,False
X03794_s_at,0.010116207950798383,0.08015483099392942,False
Z97074_at,0.010120931511629527,0.08015483099392942,False
U09087_s_at,0.010121063613463759,0.08015483099392942,False
D83735_at,0.010141233026525457,0.08015483099392942,False
U07807_at,0.010141669212871612,0.08015483099392942,False
D79205_at,0.010149814375276605,0.08015483099392942,False
X13839_at,0.01015259501298966,0.08015483099392942,False
D87442_at,0.010161072950810977,0.08015483099392942,False
Z48804_at,0.010164113791346921,0.08015483099392942,False
M86667_at,0.010187603338694048,0.08018571555501966,False
U73514_at,0.010198621128836126,0.08018571555501966,False
X06323_at,0.010202755014430376,0.08018571555501966,False
U30521_at,0.010222994588076925,0.08018571555501966,False
U88047_at,0.010224269243864898,0.08018571555501966,False
D13370_at,0.010333016046876751,0.0809495290089938,False
L20815_at,0.010381691090276767,0.0812269050935359,False
M33493_s_at,0.010402810071347692,0.0812269050935359,False
Z56281_at,0.010412609598588439,0.0812269050935359,False
U90549_at,0.010413997931756461,0.0812269050935359,False
D80009_at,0.010564493624606989,0.0823106831145609,False
U47077_at,0.010620973577651576,0.08266039370641713,False
AF006084_at,0.0106580166300365,0.08285823397549641,False
M58285_at,0.010731092620592072,0.08333546763856305,False
U93049_at,0.010764804309488013,0.08350630024193693,False
L20010_at,0.010784080640329806,0.08354434041902067,False
D87434_at,0.010793145956784687,0.08354434041902067,False
X97748_s_at,0.010819081452232567,0.08365426428738174,False
D17400_at,0.010833723671714845,0.08367672378727534,False
D49824_s_at,0.010970442064701873,0.08464099727192603,False
X53296_s_at,0.011064483170632744,0.08527427083615226,False
U49844_at,0.011080126133563075,0.08527925373729159,False
X13810_s_at,0.011089054315397574,0.08527925373729159,False
D13640_at,0.011196357760942157,0.08601167508378949,False
L06147_at,0.011258318291944907,0.08626660681112004,False
AF005043_at,0.01126462152164776,0.08626660681112004,False
HG3148-HT3324_s_at,0.011265845271588268,0.08626660681112004,False
X65727_cds2_s_at,0.011312707625031322,0.08653250285284153,False
D31846_at,0.011396773561537685,0.08708209937856609,False
X54199_s_at,0.011418699684731982,0.0871562206129061,False
S82447_s_at,0.011439806678382186,0.08720201423756502,False
U77396_at,0.01144916332253624,0.08720201423756502,False
X76223_s_at,0.011495445446607234,0.08744293412306098,False
U86602_at,0.011505326442338504,0.08744293412306098,False
X16983_at,0.01155735919540784,0.08774484952509319,False
Y00414_s_at,0.011620314251599434,0.08808646042561716,False
AB000410_s_at,0.011627066806074591,0.08808646042561716,False
U29171_at,0.011660021381659664,0.08824234865164729,False
D90070_s_at,0.011691462865352368,0.0883864674094348,False
U02570_at,0.011734311771526066,0.08861642862204377,False
X52192_at,0.01176363200493547,0.08868840333851505,False
X60483_at,0.01176872346166857,0.08868840333851505,False
HG2379-HT3996_s_at,0.011782800718573357,0.08870072473358971,False
D87969_at,0.011826095045806022,0.08888871327017023,False
D21163_at,0.01183270990228525,0.08888871327017023,False
X02596_at,0.011882025486019547,0.08916522072614036,False
U48705_rna1_s_at,0.011895139666771864,0.0891697693842446,False
L14787_at,0.01193295639131667,0.08935174875063695,False
U40038_at,0.01195314461282213,0.08935174875063695,False
U47931_at,0.011962532208627056,0.08935174875063695,False
Z69881_at,0.011980629886550728,0.08935174875063695,False
S83364_at,0.011991108688027238,0.08935174875063695,False
U79266_at,0.012006910384965694,0.08935174875063695,False
U79303_at,0.01200715041423905,0.08935174875063695,False
M20681_at,0.0120523728661352,0.08959475095169743,False
U13666_at,0.012098156037870525,0.08984141082706143,False
X06318_at,0.01212317079222813,0.0899334907157069,False
S81003_at,0.012158538771001396,0.09010210280506127,False
L37112_at,0.012200884590250776,0.09021701877759293,False
U60644_at,0.012214775490982401,0.09021701877759293,False
U72621_at,0.012216894156019717,0.09021701877759293,False
U40714_at,0.012224665470494427,0.09021701877759293,False
M62831_at,0.012253825942386101,0.09033614791601241,False
Z84497_s_at,0.012266151098709498,0.09033614791601241,False
U81607_at,0.012314128959821478,0.09059589819872789,False
X17648_at,0.012348284251885226,0.09075352415638122,False
X04085_rna1_at,0.012433822716799006,0.09128807636257477,False
V00594_s_at,0.012523874582250533,0.09185463158113585,False
HG3254-HT3431_at,0.012676968107285228,0.09288191740682054,False
Y08837_at,0.012724857897887552,0.09307372190361604,False
U48437_at,0.012729257799975543,0.09307372190361604,False
L23852_at,0.012758455620400094,0.09319162921909045,False
U31556_at,0.012826476109099037,0.09353916121610316,False
X81479_at,0.01283227657025514,0.09353916121610316,False
U91930_at,0.012845594159389845,0.09354059321990828,False
HG417-HT417_s_at,0.012882800553054219,0.0937158011660444,False
D50917_at,0.012902313451919103,0.09376207196608695,False
J04621_at,0.012940205475515972,0.09394167498467755,False
M54995_at,0.01302042789676748,0.09435666880772282,False
D85527_at,0.013027015811715866,0.09435666880772282,False
U20158_at,0.013037076557105764,0.09435666880772282,False
U40990_at,0.013146371497688308,0.09497387555403539,False
Z83741_at,0.013148999182470603,0.09497387555403539,False
L33243_at,0.013189096673582045,0.09516707508701053,False
X98260_at,0.01321932458762511,0.09528874113769403,False
L27476_at,0.01327246470799211,0.09557515242755128,False
X00437_s_at,0.01340668381503795,0.09637016421109872,False
X63717_at,0.013409903618657586,0.09637016421109872,False
X13334_at,0.013461978108493852,0.09664697073056665,False
U78524_at,0.01351270534496481,0.09683621839246685,False
X14850_at,0.013525482685917412,0.09683621839246685,False
U39412_at,0.013529088724771635,0.09683621839246685,False
M21121_at,0.013641387429756315,0.09754207721838794,False
L07765_at,0.013694149998591747,0.09782123781559174,False
M64925_at,0.013756435033317048,0.09784932607237146,False
U66359_at,0.0137585951287076,0.09784932607237146,False
X07203_at,0.013763487479987358,0.09784932607237146,False
X74819_at,0.013765786872912689,0.09784932607237146,False
M26311_s_at,0.01376718568631768,0.09784932607237146,False
D89858_at,0.013780435317247992,0.09784932607237146,False
U00968_at,0.013852926994178262,0.09821041064131653,False
X77588_s_at,0.013858840385070056,0.09821041064131653,False
D87468_at,0.013910329774110403,0.09845221109027757,False
U14417_at,0.013920581958058606,0.09845221109027757,False
M27394_s_at,0.014004335231358226,0.09892026408579235,False
X54326_at,0.014014513497916999,0.09892026408579235,False
X17254_at,0.014057275333022543,0.09912395237301455,False
U41668_at,0.014108600731762923,0.0993875638505315,False
X99585_at,0.014199646539648541,0.0999301877405276,False
D13639_at,0.014241261390704073,0.10012421346580802,False
U70867_at,0.014281532709476104,0.10030842038015285,False
X60655_at,0.014310932483966764,0.10032129732252917,False
AF005037_at,0.014311510643429958,0.10032129732252917,False
D38521_at,0.014341084995814926,0.1004298575001617,False
U89505_at,0.014371322398203813,0.10054284335308633,False
D13628_at,0.01440170033686713,0.10065658990345665,False
X02317_at,0.014447094604302891,0.1008749632067339,False
U37122_at,0.014526161065240182,0.1013277908357116,False
J02621_s_at,0.014550866710592867,0.10140090789815889,False
M12959_s_at,0.014570349698633007,0.10143752246245577,False
L14856_at,0.01462631549608573,0.10172780797228798,False
U31814_at,0.01469027955139545,0.10207310226305864,False
HG4460-HT4729_at,0.014813753017264767,0.10283081330095475,False
X12451_at,0.014876203393749515,0.10298767465889572,False
M81757_at,0.014884585270478286,0.10298767465889572,False
X97160_rna1_at,0.014899115458759623,0.10298767465889572,False
X92493_s_at,0.014909939959517166,0.10298767465889572,False
L13329_at,0.014915253936699242,0.10298767465889572,False
Z34975_at,0.01492302818384616,0.10298767465889572,False
L09235_at,0.01498024379094077,0.10317891912990132,False
U23852_s_at,0.014987634333195445,0.10317891912990132,False
U14193_at,0.015013894208508786,0.10317891912990132,False
X79865_at,0.01502052060495463,0.10317891912990132,False
M68520_at,0.015033289537038565,0.10317891912990132,False
X04412_at,0.015051366073775973,0.10317891912990132,False
M37033_at,0.015052051605428163,0.10317891912990132,False
U10099_s_at,0.015146677994890348,0.103707615658359,False
AFFX-HUMGAPDH/M33197_M_st,0.015184375390587963,0.103707615658359,False
U16127_at,0.015192292404454036,0.103707615658359,False
M37197_at,0.015198974692745568,0.103707615658359,False
L33842_rna1_at,0.0152032670766637,0.103707615658359,False
L19527_at,0.015216463175570698,0.103707615658359,False
X74262_at,0.015339553898889705,0.10433021994366531,False
X62055_at,0.015339874028230019,0.10433021994366531,False
HG2887-HT3031_at,0.015351718434689987,0.10433021994366531,False
HG1471-HT3923_s_at,0.01545362173464856,0.10492273271077102,False
U91985_at,0.015505033674818001,0.10517163184374646,False
J05582_s_at,0.015537305182984603,0.10529035042727873,False
HG4535-HT4940_s_at,0.015578368015176607,0.10546836237435331,False
M31303_rna1_at,0.015605668136334789,0.10555294890316005,False
X68742_at,0.015637649135256667,0.10566900538885762,False
U01833_at,0.015664812012784534,0.10575231518858044,False
U51166_at,0.015731150878745433,0.10607253291580493,False
U42390_at,0.015742003061428197,0.10607253291580493,False
HG3107-HT3283_s_at,0.015881253095245868,0.10690977650236808,False
D88378_at,0.01597535648367534,0.10744180789822783,False
U74667_at,0.01605771655047462,0.1078238847836249,False
U33841_at,0.016073253985481383,0.1078238847836249,False
L25085_at,0.016077540962967214,0.1078238847836249,False
L40357_at,0.01627069281816302,0.10901670028259791,False
U78556_at,0.016307798072571458,0.10916271592428349,False
AFFX-HUMTFRR/M11507_3_at,0.0164040214174493,0.10970381677766983,False
X81832_s_at,0.016444848649579416,0.10976644168202102,False
D10040_at,0.01645773233385328,0.10976644168202102,False
L09229_s_at,0.016459577241980706,0.10976644168202102,False
D49677_at,0.01655077809165496,0.11027149253776468,False
X69699_at,0.016790164161213254,0.1116332408307875,False
X54637_at,0.016801088637857814,0.1116332408307875,False
HG2724-HT2820_at,0.016802141592289942,0.1116332408307875,False
D63483_at,0.01683753279543854,0.11169669275944516,False
U93205_at,0.016843027734100652,0.11169669275944516,False
U15009_at,0.01689127521235251,0.11191254738741734,False
V00574_s_at,0.016985940812015,0.1123747207559928,False
L13848_at,0.0169925584198289,0.1123747207559928,False
M65131_rna1_at,0.017059996730063382,0.11253636612019915,False
M63488_at,0.017078405193902614,0.11253636612019915,False
D21260_at,0.017084534802166,0.11253636612019915,False
Y10659_at,0.017085509092023554,0.11253636612019915,False
AFFX-M27830_5_at,0.01709592993521892,0.11253636612019915,False
M58378_cds1_at,0.017172306682497158,0.11279610495283059,False
U71300_at,0.017176071833048534,0.11279610495283059,False
S81957_at,0.017185740137143444,0.11279610495283059,False
L25931_s_at,0.017201678483797053,0.11279610495283059,False
U77968_at,0.01721449883415341,0.11279610495283059,False
X53800_s_at,0.01727828678740989,0.11302494205768597,False
X87852_at,0.01728865577110776,0.11302494205768597,False
U31383_at,0.01731220905975317,0.11302494205768597,False
L33881_at,0.017328149049373312,0.11302494205768597,False
U90913_at,0.017328694300610292,0.11302494205768597,False
D14660_at,0.017461013509290323,0.11372080865500811,False
U02609_at,0.01746728650262784,0.11372080865500811,False
D78132_s_at,0.017494301126248266,0.11379276708852544,False
L07515_at,0.017527811643640548,0.11390680875798857,False
D10326_s_at,0.01776909262777668,0.11536963692479049,False
D13900_at,0.01781177860904819,0.11547261578893755,False
X01060_at,0.017817348487562255,0.11547261578893755,False
M13981_at,0.017854888784929017,0.11561081030677473,False
L05425_at,0.01789755107993408,0.11572653892748803,False
M13690_s_at,0.01790522828405377,0.11572653892748803,False
M96843_at,0.017979247937591286,0.11607146836907514,False
X58199_s_at,0.017991159005165947,0.11607146836907514,False
U66052_at,0.018070973503751024,0.11645649559020989,False
Z49269_at,0.018083509695379765,0.11645649559020989,False
S79854_at,0.018114995557197533,0.11655397412207692,False
D42039_at,0.01819318700542852,0.11690563675174612,False
X52425_at,0.01820244870170265,0.11690563675174612,False
X89101_s_at,0.018272600134092185,0.11725055477582645,False
HG830-HT830_at,0.018304711908627518,0.11735098129191149,False
M73047_at,0.018327536079435974,0.11739173828418605,False
D78586_at,0.01840121026324728,0.11775783479954206,False
L13773_at,0.018686849550358466,0.11947852057803185,False
U78628_at,0.018820810577870068,0.12022720305522913,False
X81625_at,0.018926738243753904,0.12079132593573984,False
X67098_at,0.01894300777053684,0.12079132593573984,False
S85963_at,0.019060475272733707,0.12143174997258141,False
X66364_at,0.01908577605957294,0.12148437279347811,False
D87453_at,0.019146436436345803,0.12174662749010787,False
D86978_at,0.019161132843863237,0.12174662749010787,False
U79241_at,0.01919041501785167,0.12176382619497028,False
U15460_at,0.01920657072969975,0.12176382619497028,False
U07424_at,0.01921507988067633,0.12176382619497028,False
M15059_at,0.01924477591910629,0.12184370117878218,False
X75962_at,0.01933082888830549,0.1222799282561933,False
M60752_at,0.019427431162865313,0.12277293037206567,False
X70040_at,0.019443209200457588,0.12277293037206567,False
X78520_at,0.019472278029531404,0.1228244088503311,False
L09708_at,0.01948758186452066,0.1228244088503311,False
D13636_at,0.01950304822816311,0.1228244088503311,False
D00591_at,0.01958792383275257,0.12323520240702056,False
AC002464_at,0.01961850000165791,0.12323520240702056,False
L36983_at,0.0196353401794853,0.12323520240702056,False
D64158_at,0.01963742319180465,0.12323520240702056,False
D50550_at,0.019660118916753025,0.1232691185202571,False
U71087_at,0.019801391969813356,0.12404580259472707,False
D59253_at,0.019965438861519004,0.12496366430532835,False
L06845_at,0.020022282854656907,0.1252095214656571,False
M77142_at,0.02012054331042236,0.12555334682543312,False
L41147_at,0.020142486158230097,0.12555334682543312,False
X03484_at,0.02015381426267452,0.12555334682543312,False
U41766_s_at,0.020176662571711093,0.12555334682543312,False
D79998_at,0.0201852520098123,0.12555334682543312,False
X83573_at,0.020191454098902464,0.12555334682543312,False
U03100_at,0.020200545491481526,0.12555334682543312,False
U31248_at,0.020287515663011832,0.12598405850314578,False
U24183_s_at,0.020319631274431944,0.1260736739385773,False
M13241_at,0.02035916162978006,0.12617987750107684,False
D29640_s_at,0.02037214742653099,0.12617987750107684,False
D63478_at,0.020483626569650703,0.12676022032555545,False
U84569_at,0.020546633459408218,0.12693255212425536,False
U57341_r_at,0.020547084465056906,0.12693255212425536,False
HG846-HT846_at,0.02067013957744171,0.12751817512749722,False
J04173_at,0.020677656115498218,0.12751817512749722,False
X15729_s_at,0.02070217605262706,0.12755904328364592,False
U59423_at,0.020786196516844116,0.12770737320711242,False
X74874_rna1_s_at,0.02079500725435566,0.12770737320711242,False
M86752_at,0.02079572976622617,0.12770737320711242,False
U59309_at,0.020797904375572666,0.12770737320711242,False
U95740_rna1_at,0.02095349264311462,0.12855202156003798,False
D86959_at,0.021030393623221,0.1289128771624613,False
X96506_s_at,0.021206238289840567,0.12977823404033648,False
D14043_at,0.02120797344045336,0.12977823404033648,False
D28589_at,0.02127157984342379,0.13005582564645646,False
Z33642_at,0.021298249144733036,0.13010729918834774,False
Y08265_s_at,0.02133325725807557,0.13011366882065986,False
HG2715-HT2811_at,0.02134096472967623,0.13011366882065986,False
Z29572_at,0.021366383799797547,0.13011366882065986,False
M95767_at,0.02137229712287736,0.13011366882065986,False
AFFX-HUMTFRR/M11507_M_at,0.021408608548880177,0.13022352418512523,False
J05614_at,0.02145440509389465,0.13039083880168367,False
X16316_at,0.021529812869625204,0.1307238865778135,False
U27459_at,0.021545878346041644,0.1307238865778135,False
D25547_at,0.021593469321371173,0.13090122686399244,False
U24266_at,0.02166587463258023,0.13122856436335126,False
M18391_s_at,0.02171664433852775,0.1313801967194735,False
L03785_at,0.02172930392026157,0.1313801967194735,False
D50920_at,0.021763278530847387,0.1313801967194735,False
M37755_f_at,0.02176462509828843,0.1313801967194735,False
U14187_at,0.021806947943109202,0.13152430785653596,False
X86018_at,0.021839344945556886,0.1316083602002325,False
D38549_at,0.022008201947886132,0.13251391189736506,False
D10511_at,0.02221968627261231,0.1336743826476398,False
HG4557-HT4962_at,0.022249084042536754,0.13371700721336213,False
X97674_at,0.022264284971561348,0.13371700721336213,False
M31642_at,0.02229976015253259,0.13381733175707478,False
X05276_at,0.022352299449009336,0.13401980048106607,False
L38820_at,0.022402971819729372,0.1342107446242443,False
U51432_at,0.0225937673947689,0.13524010726893995,False
AFFX-HUMISGF3A/M97935_MA_at,0.022625308727925637,0.13531529020250158,False
D10925_at,0.02274331107274441,0.13587554777412156,False
U87459_at,0.022757105350301746,0.13587554777412156,False
U72661_at,0.022843782329434317,0.13627893240714414,False
Y09980_rna4_at,0.022900495158193934,0.13650303510264597,False
M69043_at,0.02294357948633933,0.1366455957878973,False
D49824_at,0.023127271699846366,0.13762464102521263,False
U41816_at,0.023202518197536125,0.13795725790678484,False
X60673_rna1_at,0.023262020382880937,0.13819578609129848,False
M29204_at,0.02333996025224923,0.13844386540673553,False
Z30644_at,0.023342618350244933,0.13844386540673553,False
U67171_at,0.023382053967825202,0.1385624794153166,False
D86956_at,0.023407112806892356,0.1385957700999465,False
D10523_at,0.023429123701528547,0.13861097333460332,False
U79265_at,0.023453116798430547,0.13863786870316033,False
U58658_at,0.023551536800488018,0.1390449726689107,False
D50927_at,0.02356099410633246,0.1390449726689107,False
U43522_at,0.023580876904284377,0.13904720550094568,False
X96752_at,0.023695871530528483,0.13960980838110543,False
U09210_at,0.02388535232810788,0.14053009290990384,False
D26069_at,0.023901956727220657,0.14053009290990384,False
Z84722_at,0.023911208121715998,0.14053009290990384,False
X91992_at,0.023953477093376956,0.1406625520582243,False
U02310_at,0.024028617568245283,0.14098766637367952,False
U66469_at,0.02409693820995054,0.14123124435362452,False
S81264_s_at,0.024109752332495585,0.14123124435362452,False
Y08409_at,0.024156688186920915,0.14139000827960527,False
HG3231-HT3408_at,0.024239819016246222,0.14176018848795677,False
U96113_at,0.02435088263640029,0.14229298550401448,False
M27783_s_at,0.024410735654331717,0.1425259086648082,False
X66503_at,0.024493042314186406,0.14288944243685342,False
HG3242-HT4231_s_at,0.024595054719454106,0.1433580960636545,False
S83365_at,0.02461742487473671,0.1433580960636545,False
L26081_at,0.024643240028502173,0.1433580960636545,False
D38305_at,0.02465381200365274,0.1433580960636545,False
L02321_at,0.0247075463490706,0.1435534620395471,False
D79994_at,0.024744829382772397,0.14365300380275603,False
U43077_at,0.024881772469204165,0.14433047675586372,False
Z50781_at,0.024908269728775023,0.14436671129791637,False
U90547_at,0.025017234378660585,0.14488047431801082,False
U82169_at,0.02503812736255117,0.1448837743243728,False
X78710_at,0.025100046913434697,0.14509744455192866,False
U72507_at,0.025115759093432454,0.14509744455192866,False
D50911_at,0.025161289012990962,0.1452427768207389,False
J03191_at,0.025218614483395393,0.14545590829460014,False
X62153_s_at,0.02536714635135768,0.1460183051967235,False
HG3998-HT4268_at,0.025370686684852206,0.1460183051967235,False
S71043_rna1_s_at,0.025377567700763142,0.1460183051967235,False
J00123_at,0.025416455046345425,0.1461241193753198,False
M60750_f_at,0.025444429892084657,0.14616707550416722,False
J00105_s_at,0.025480338854181814,0.14625550377734473,False
U65402_at,0.025529703236202426,0.14642096087762438,False
U23028_at,0.025585306650888033,0.14662190604033826,False
Z11518_s_at,0.02576958124179038,0.14755931299013947,False
D38524_at,0.02580476358724872,0.14757492716767942,False
HG67-HT67_f_at,0.025873788800175972,0.14757492716767942,False
U65785_at,0.02587938836477841,0.14757492716767942,False
U59877_s_at,0.025884404127858297,0.14757492716767942,False
L18960_at,0.025896400238904577,0.14757492716767942,False
U00115_at,0.025903589714915586,0.14757492716767942,False
L07807_s_at,0.025917212626446154,0.14757492716767942,False
J03263_s_at,0.02595486667955472,0.14767138432445778,False
AF010193_at,0.02601098788867789,0.14787267357127967,False
M60483_rna1_s_at,0.02610728227256268,0.14830184487737,False
U33447_at,0.02615745411298254,0.14838589489891768,False
U09579_at,0.026182500678045378,0.14838589489891768,False
M28826_at,0.026200298959039064,0.14838589489891768,False
L41162_at,0.026212399352900057,0.14838589489891768,False
M31951_at,0.026226150592318177,0.14838589489891768,False
X76732_at,0.026558091708105296,0.15004217620855254,False
M19645_at,0.02656097999371487,0.15004217620855254,False
M15182_at,0.026630233814606396,0.15031428096938163,False
K03189_f_at,0.02666507128138323,0.1503918458583711,False
X92762_at,0.02671962377760856,0.1505803936051948,False
X74008_at,0.02675369525995118,0.15065331240773458,False
V01510_rna1_at,0.026791801331069814,0.15074881743425153,False
HG2525-HT2621_at,0.0268633587000785,0.15092711542318415,False
M58597_at,0.026867141926941243,0.15092711542318415,False
D28235_s_at,0.026895729102646933,0.15092711542318415,False
X64364_at,0.026908172773582137,0.15092711542318415,False
M22324_at,0.026939238703725478,0.1509825728921847,False
U08316_at,0.02701940247707202,0.15127425925528756,False
U90915_at,0.027033722302039046,0.15127425925528756,False
U20816_s_at,0.027073039952464916,0.15137545240872344,False
M87860_at,0.02710406160820602,0.1514301373079159,False
M77235_at,0.027158604532629554,0.1516160467604668,False
U80226_s_at,0.02726290339108811,0.15207921617767384,False
U62531_at,0.027360022379814043,0.1525016415525366,False
X56841_at,0.027395495739391446,0.15258006962978252,False
U21689_at,0.02746195396450901,0.15283081171973828,False
S78271_s_at,0.027555429339536662,0.15312968118323156,False
M68895_rna1_at,0.027558617051211404,0.15312968118323156,False
U22377_at,0.027598230501694826,0.1532303623415751,False
HG4704-HT5146_at,0.027668674527489816,0.1535019305108754,False
D17408_s_at,0.0277651805617824,0.1539175522744531,False
S77356_at,0.0278002081988233,0.15399198465377725,False
U75362_at,0.02783079497140644,0.15404172154592896,False
HG825-HT825_at,0.027908051947747467,0.1543494975449897,False
L43631_at,0.02794204842913462,0.15441772345062071,False
X66899_at,0.028003529670371185,0.15463761659184833,False
L08177_at,0.02805091693844542,0.1547794015899206,False
U87223_at,0.02810660785049289,0.15496674970314292,False
D13748_at,0.028247548184481955,0.15562347063923637,False
U82321_at,0.028434441918007286,0.15652992414160727,False
Y00451_s_at,0.028455994064738813,0.15652992414160727,False
AFFX-HUMGAPDH/M33197_M_at,0.028538978114101454,0.1568653623557666,False
D49410_at,0.028576435320665085,0.15688052124839066,False
X55989_rna1_at,0.028585747945246105,0.15688052124839066,False
L16991_at,0.02865135666215156,0.1571196320342142,False
D16581_at,0.028712485082936588,0.15733382487029587,False
HG4322-HT4592_at,0.02874259168656091,0.15737783113171483,False
U53476_at,0.028823878013406485,0.15770178538570595,False
U48959_at,0.028877434112090164,0.15785628500396987,False
U43431_at,0.028905721811789263,0.15785628500396987,False
U09759_at,0.028918545127673535,0.15785628500396987,False
X05409_at,0.028961985013530117,0.1579724492436543,False
X70991_at,0.029103242456679602,0.15855348094938854,False
M62302_at,0.02913825972284855,0.15855348094938854,False
U38980_at,0.02914069482624725,0.15855348094938854,False
M55543_at,0.029177195525355477,0.15855348094938854,False
U30872_at,0.029204371469643543,0.15855348094938854,False
U43292_at,0.029215654775825224,0.15855348094938854,False
X57152_rna1_s_at,0.029224193290432954,0.15855348094938854,False
M99701_at,0.029267844508612306,0.1586695539938381,False
D00003_at,0.029292849432778247,0.158684440430301,False
U46024_at,0.029325330761413772,0.15873977448604312,False
M20203_s_at,0.029467542263277028,0.15938854992025941,False
HG1111-HT1111_at,0.029544516232663402,0.15968374239776909,False
X80026_at,0.029576650140710332,0.1597363173129727,False
M72885_rna1_s_at,0.0296231031099455,0.15986608786586032,False
U16660_at,0.029836089655997607,0.1608738063062699,False
M27826_at,0.029854965036217575,0.1608738063062699,False
X68836_at,0.029962498051426038,0.16133130559563158,False
X72889_at,0.02999852504373612,0.16140338493343004,False
HG627-HT5097_s_at,0.030034401421222188,0.16147454580082427,False
U04636_rna1_at,0.030123177279332763,0.16182978961896252,False
U53204_at,0.030161779373424343,0.16191515448278776,False
X04145_at,0.030213517637446022,0.16197039127183244,False
X63359_at,0.030217508821929747,0.16197039127183244,False
X66417_at,0.030291481338676325,0.16224490643382683,False
U43286_at,0.030487100156663234,0.16304944433986904,False
M81750_at,0.030487432922576156,0.16304944433986904,False
HG1614-HT1614_at,0.030683671518552516,0.16396929549858705,False
